transaction_id,site_id,user_id,vehicle_id,payment_status,entry_time,exit_time,price
804345,493,879773,855046,Payment Not Required,2022-10-04T12:43:27-05:00,2022-10-04T14:28:33-05:00,20.00
804346,474,879775,855047,Payment Completed,2022-10-04T12:46:01-05:00,2022-10-04T15:16:23-05:00,25.00
804347,496,867950,855048,Payment Not Required,2022-10-04T12:46:37-05:00,2022-10-04T13:49:56-05:00,10.00
804348,496,879779,855050,Payment Not Required,2022-10-04T12:47:49-05:00,2022-10-04T14:26:50-05:00,15.00
804349,472,879780,855051,Payment Not Required,2022-10-04T12:48:21-05:00,2022-10-04T14:50:31-05:00,0.00
804350,474,879791,855052,Payment Not Required,2022-10-04T12:49:00-05:00,2022-10-04T15:10:45-05:00,25.00
804351,473,879782,855053,Payment Foregone,2022-10-04T12:49:30-05:00,2022-10-04T14:38:25-05:00,30.00
804352,472,879783,855054,Payment Not Required,2022-10-04T12:49:35-05:00,2022-10-04T13:26:18-05:00,0.00
804353,473,775518,770404,Payment Completed,2022-10-04T12:49:57-05:00,2022-10-04T15:01:13-05:00,10.00
804354,474,879792,855055,Payment Not Required,2022-10-04T12:50:02-05:00,2022-10-04T14:33:21-05:00,20.00
804355,474,879795,855056,Payment Not Required,2022-10-04T12:50:30-05:00,2022-10-04T14:23:19-05:00,20.00
804356,493,727017,855057,Payment Not Required,2022-10-04T12:50:57-05:00,2022-10-04T14:35:23-05:00,20.00
804357,474,820512,810673,Payment Completed,2022-10-04T12:50:56-05:00,2022-10-04T14:21:53-05:00,20.00
804358,472,879788,855058,Payment Not Required,2022-10-04T12:53:01-05:00,2022-10-04T17:30:44-05:00,0.00
804359,473,879798,855065,Payment Completed,2022-10-04T12:53:04-05:00,2022-10-04T16:05:33-05:00,10.00
804360,472,879790,855060,Payment Not Required,2022-10-04T12:53:08-05:00,2022-10-04T17:31:08-05:00,0.00
804361,474,863833,843301,Payment Foregone,2022-10-04T12:53:40-05:00,2022-10-04T12:56:40-05:00,5.00
804362,472,879793,855062,Payment Not Required,2022-10-04T12:54:06-05:00,2022-10-04T16:44:53-05:00,0.00
804363,472,858441,839255,Payment Not Required,2022-10-04T12:54:40-05:00,2022-10-04T14:24:40-05:00,0.00
804364,496,879797,855064,Payment Completed,2022-10-04T12:57:07-05:00,2022-10-04T15:33:32-05:00,20.00
804366,472,763483,758834,Payment Not Required,2022-10-04T12:57:51-05:00,2022-10-04T17:16:56-05:00,0.00
804367,474,879799,855066,Payment Completed,2022-10-04T13:00:04-05:00,2022-10-04T13:55:49-05:00,10.00
804368,493,879801,855067,Payment Not Required,2022-10-04T13:00:16-05:00,2022-10-04T14:31:39-05:00,15.00
804370,472,879803,855069,Payment Not Required,2022-10-04T13:00:36-05:00,2022-10-04T14:43:26-05:00,0.00
804371,472,879804,855070,Payment Not Required,2022-10-04T13:00:56-05:00,2022-10-04T17:52:28-05:00,0.00
804372,474,768608,763853,Payment Not Required,2022-10-04T13:01:44-05:00,2022-10-04T15:32:20-05:00,0.00
804373,472,879806,855072,Payment Not Required,2022-10-04T13:02:13-05:00,2022-10-04T14:57:11-05:00,0.00
804374,493,879808,855073,Payment Not Required,2022-10-04T13:02:38-05:00,2022-10-04T14:42:14-05:00,15.00
804375,474,879805,855071,Payment Foregone,2022-10-04T13:01:38-05:00,2022-10-04T13:02:58-05:00,5.00
804376,473,771756,766882,Payment Not Required,2022-10-04T13:03:00-05:00,2022-10-04T22:23:40-05:00,0.00
804377,493,819784,810025,Payment Not Required,2022-10-04T13:04:01-05:00,2022-10-04T14:19:24-05:00,15.00
804378,472,493494,492426,Payment Not Required,2022-10-04T13:04:28-05:00,2022-10-04T14:16:19-05:00,0.00
804379,472,879809,855074,Payment Not Required,2022-10-04T13:04:56-05:00,2022-10-04T13:15:24-05:00,0.00
804381,496,879812,855076,Payment Not Required,2022-10-04T13:07:09-05:00,2022-10-04T14:25:10-05:00,15.00
804382,493,879813,722615,Payment Completed,2022-10-04T13:08:50-05:00,2022-10-04T14:49:35-05:00,15.00
804385,472,879814,855077,Payment Not Required,2022-10-04T13:12:08-05:00,2022-10-04T17:13:31-05:00,0.00
804386,473,796724,790369,Payment Not Required,2022-10-04T13:12:47-05:00,2022-10-04T13:17:04-05:00,0.00
804387,472,840717,826347,Payment Not Required,2022-10-04T13:13:40-05:00,2022-10-04T22:11:23-05:00,0.00
804388,472,879816,855079,Payment Not Required,2022-10-04T13:14:23-05:00,2022-10-04T17:34:10-05:00,0.00
804389,474,879818,855080,Payment Foregone,2022-10-04T13:14:40-05:00,2022-10-04T15:58:26-05:00,25.00
804390,472,468455,467508,Payment Not Required,2022-10-04T13:15:13-05:00,2022-10-04T22:15:23-05:00,0.00
804391,474,879821,855081,Payment Completed,2022-10-04T13:15:24-05:00,2022-10-04T14:35:06-05:00,15.00
804392,474,879820,855082,Payment Not Required,2022-10-04T13:15:37-05:00,2022-10-04T14:44:55-05:00,15.00
804393,474,879823,855083,Payment Completed,2022-10-04T13:17:14-05:00,2022-10-04T14:12:32-05:00,10.00
804394,473,771141,766298,Payment Not Required,2022-10-04T13:21:37-05:00,2022-10-04T22:03:18-05:00,0.00
804395,472,522091,520873,Payment Not Required,2022-10-04T13:21:41-05:00,2022-10-04T15:01:00-05:00,0.00
804396,473,522041,520823,Payment Foregone,2022-10-04T13:22:03-05:00,2022-10-04T22:15:40-05:00,20.00
804397,472,796724,790369,Payment Not Required,2022-10-04T13:22:13-05:00,2022-10-04T13:40:32-05:00,0.00
804398,474,879826,855084,Payment Not Required,2022-10-04T13:22:28-05:00,2022-10-04T14:27:29-05:00,15.00
804400,495,879828,855086,Payment Not Required,2022-10-04T13:23:02-05:00,2022-10-04T16:07:15-05:00,15.00
804401,473,771165,766342,Payment Not Required,2022-10-04T13:23:09-05:00,2022-10-04T22:18:30-05:00,0.00
804402,493,879830,855087,Payment Not Required,2022-10-04T13:23:25-05:00,2022-10-04T14:44:34-05:00,15.00
804403,493,879833,855088,Payment Completed,2022-10-04T13:24:29-05:00,2022-10-04T14:48:53-05:00,15.00
804404,472,879834,855090,Payment Not Required,2022-10-04T13:24:29-05:00,2022-10-04T17:06:12-05:00,0.00
804405,496,879836,855091,Payment Completed,2022-10-04T13:25:56-05:00,2022-10-04T16:02:33-05:00,20.00
804406,473,790866,785067,Payment Not Required,2022-10-04T13:27:51-05:00,2022-10-04T23:44:53-05:00,0.00
804408,474,879843,855093,Payment Not Required,2022-10-04T13:32:10-05:00,2022-10-04T14:47:07-05:00,15.00
804409,493,879840,855094,Payment Not Required,2022-10-04T13:32:29-05:00,2022-10-04T14:41:42-05:00,10.00
804410,474,879844,855096,Payment Completed,2022-10-04T13:32:42-05:00,2022-10-04T15:14:23-05:00,20.00
804411,472,879842,855097,Payment Not Required,2022-10-04T13:32:56-05:00,2022-10-04T17:06:19-05:00,0.00
804412,493,879846,855098,Payment Completed,2022-10-04T13:33:35-05:00,2022-10-04T14:41:16-05:00,10.00
804413,474,879847,855099,Payment Completed,2022-10-04T13:34:00-05:00,2022-10-04T16:03:33-05:00,25.00
804414,496,879848,553583,Payment Completed,2022-10-04T13:34:05-05:00,2022-10-04T15:59:49-05:00,20.00
804415,473,771583,766716,Payment Not Required,2022-10-04T13:34:24-05:00,2022-10-04T22:21:12-05:00,0.00
804416,474,879853,855105,Payment Completed,2022-10-04T13:34:37-05:00,2022-10-04T14:53:32-05:00,15.00
804417,474,879855,855107,Payment Not Required,2022-10-04T13:34:50-05:00,2022-10-04T15:22:54-05:00,20.00
804418,472,778838,773577,Payment Not Required,2022-10-04T13:35:35-05:00,2022-10-04T21:58:32-05:00,0.00
804419,472,879851,855102,Payment Not Required,2022-10-04T13:35:54-05:00,2022-10-04T16:14:05-05:00,0.00
804420,472,468252,467306,Payment Not Required,2022-10-04T13:36:08-05:00,2022-10-04T13:46:50-05:00,0.00
804421,473,872414,849860,Payment Foregone,2022-10-04T13:36:41-05:00,2022-10-04T23:01:32-05:00,20.00
804422,474,879852,855103,Payment Not Required,2022-10-04T13:36:45-05:00,2022-10-04T14:45:48-05:00,15.00
804423,474,879854,855104,Payment Not Required,2022-10-04T13:37:23-05:00,2022-10-04T15:44:33-05:00,25.00
804424,474,866637,845434,Payment Not Required,2022-10-04T13:37:32-05:00,2022-10-04T15:24:30-05:00,20.00
804426,474,879859,855109,Payment Not Required,2022-10-04T13:38:27-05:00,2022-10-04T15:38:55-05:00,25.00
804427,472,524315,523097,Payment Not Required,2022-10-04T13:39:35-05:00,2022-10-04T22:12:24-05:00,0.00
804429,495,879858,855108,Payment Completed,2022-10-04T13:40:31-05:00,2022-10-04T14:54:29-05:00,15.00
804430,473,865795,844793,Payment Foregone,2022-10-04T13:42:52-05:00,2022-10-04T23:00:55-05:00,20.00
804431,474,879865,855111,Payment Not Required,2022-10-04T13:43:12-05:00,2022-10-04T13:51:00-05:00,5.00
804432,474,832126,819956,Payment Foregone,2022-10-04T13:42:57-05:00,2022-10-05T07:23:28-05:00,25.00
804433,473,875729,852300,Payment Foregone,2022-10-04T13:44:19-05:00,2022-10-04T23:05:38-05:00,20.00
804434,474,879866,855113,Payment Not Required,2022-10-04T13:45:12-05:00,2022-10-04T15:06:33-05:00,15.00
804435,493,879867,855114,Payment Not Required,2022-10-04T13:45:24-05:00,2022-10-04T15:17:02-05:00,15.00
804437,473,827989,816878,Payment Foregone,2022-10-04T13:46:34-05:00,2022-10-04T22:59:05-05:00,20.00
804438,472,879868,855115,Payment Not Required,2022-10-04T13:47:47-05:00,2022-10-04T13:51:45-05:00,0.00
804439,474,879870,855116,Payment Completed,2022-10-04T13:48:31-05:00,2022-10-04T16:46:18-05:00,25.00
804440,472,879871,855117,Payment Not Required,2022-10-04T13:49:35-05:00,2022-10-04T16:56:21-05:00,0.00
804441,473,831186,819274,Payment Foregone,2022-10-04T13:52:03-05:00,2022-10-04T23:00:48-05:00,20.00
804443,474,879875,855119,Payment Completed,2022-10-04T13:54:12-05:00,2022-10-04T16:35:53-05:00,25.00
804445,472,642366,639578,Payment Not Required,2022-10-04T13:54:22-05:00,2022-10-04T15:21:40-05:00,0.00
804446,474,879876,855120,Payment Not Required,2022-10-04T13:54:51-05:00,2022-10-04T14:51:58-05:00,10.00
804447,472,480364,479390,Payment Not Required,2022-10-04T13:56:21-05:00,2022-10-04T21:57:55-05:00,0.00
804448,474,879880,855121,Payment Not Required,2022-10-04T13:56:25-05:00,2022-10-04T16:23:59-05:00,25.00
804449,474,879878,855122,Payment Foregone,2022-10-04T13:56:44-05:00,2022-10-04T13:58:48-05:00,5.00
804450,474,834872,773998,Payment Completed,2022-10-04T13:56:51-05:00,2022-10-04T16:31:15-05:00,25.00
804451,474,834868,855234,Payment Completed,2022-10-04T13:57:02-05:00,2022-10-04T16:33:44-05:00,25.00
804452,474,879709,855005,Payment Foregone,2022-10-04T13:57:09-05:00,2022-10-04T13:57:47-05:00,5.00
804453,473,468564,467615,Payment Foregone,2022-10-04T13:57:18-05:00,2022-10-04T23:03:21-05:00,20.00
804454,472,879881,855124,Payment Not Required,2022-10-04T13:57:27-05:00,2022-10-04T15:17:50-05:00,0.00
804455,474,879894,855125,Payment Not Required,2022-10-04T13:57:50-05:00,2022-10-04T15:24:51-05:00,15.00
804456,472,879883,855126,Payment Not Required,2022-10-04T13:58:03-05:00,2022-10-04T15:17:42-05:00,0.00
804458,474,879884,855127,Payment Completed,2022-10-04T13:58:49-05:00,2022-10-04T14:54:43-05:00,10.00
804459,493,879886,855128,Payment Not Required,2022-10-04T13:58:57-05:00,2022-10-04T15:17:39-05:00,15.00
804460,472,879887,855129,Payment Not Required,2022-10-04T14:00:55-05:00,2022-10-04T16:52:17-05:00,0.00
804461,473,793253,787175,Payment Not Required,2022-10-04T14:01:01-05:00,2022-10-04T23:04:02-05:00,0.00
804463,472,478861,477893,Payment Not Required,2022-10-04T14:01:13-05:00,2022-10-04T21:42:24-05:00,0.00
804465,472,879890,855131,Payment Not Required,2022-10-04T14:02:26-05:00,2022-10-04T22:11:19-05:00,0.00
804467,472,524651,523433,Payment Not Required,2022-10-04T14:02:48-05:00,2022-10-04T15:56:52-05:00,0.00
804468,472,711574,708462,Payment Not Required,2022-10-04T14:02:54-05:00,2022-10-04T22:28:28-05:00,0.00
804469,472,879891,855132,Payment Not Required,2022-10-04T14:03:30-05:00,2022-10-04T16:54:06-05:00,0.00
804470,474,879893,855133,Payment Not Required,2022-10-04T14:03:31-05:00,2022-10-04T16:23:29-05:00,25.00
804471,474,879899,614363,Payment Not Required,2022-10-04T14:05:44-05:00,2022-10-04T14:44:33-05:00,10.00
804472,474,879994,855134,Payment Not Required,2022-10-04T14:06:08-05:00,2022-10-04T15:30:01-05:00,15.00
804473,474,879897,855135,Payment Completed,2022-10-04T14:06:43-05:00,2022-10-04T16:39:51-05:00,25.00
804474,495,865229,855136,Payment Completed,2022-10-04T14:07:17-05:00,2022-10-04T16:07:13-05:00,20.00
804475,472,879900,855137,Payment Not Required,2022-10-04T14:08:27-05:00,2022-10-04T18:06:51-05:00,0.00
804476,474,879902,811055,Payment Not Required,2022-10-04T14:08:37-05:00,2022-10-04T15:14:54-05:00,15.00
804477,474,857243,838425,Payment Not Required,2022-10-04T14:09:06-05:00,2022-10-04T15:15:34-05:00,15.00
804478,472,877871,853692,Payment Not Required,2022-10-04T14:10:19-05:00,2022-10-09T07:40:57-05:00,0.00
804479,472,829391,817971,Payment Not Required,2022-10-04T14:10:34-05:00,2022-10-04T20:27:51-05:00,0.00
804480,474,879905,613766,Payment Not Required,2022-10-04T14:11:36-05:00,2022-10-04T15:49:33-05:00,20.00
804481,474,879906,855139,Payment Not Required,2022-10-04T14:12:05-05:00,2022-10-04T16:02:33-05:00,20.00
804482,482,879909,855140,Payment Foregone,2022-10-04T14:12:51-05:00,2022-10-04T14:13:00-05:00,408.00
804483,473,879910,855141,Payment Foregone,2022-10-04T14:15:49-05:00,2022-10-04T23:04:48-05:00,20.00
804484,474,880051,855233,Payment Not Required,2022-10-04T14:17:01-05:00,2022-10-04T16:31:29-05:00,25.00
804485,493,800374,793871,Payment Not Required,2022-10-04T14:18:04-05:00,2022-10-04T15:35:55-05:00,15.00
804486,474,879913,855143,Payment Not Required,2022-10-04T14:19:19-05:00,2022-10-04T15:49:53-05:00,20.00
804487,472,879914,855144,Payment Not Required,2022-10-04T14:20:24-05:00,2022-10-04T16:56:27-05:00,0.00
804488,472,879915,855145,Payment Not Required,2022-10-04T14:20:29-05:00,2022-10-04T16:56:29-05:00,0.00
804489,472,775449,770350,Payment Not Required,2022-10-04T14:23:25-05:00,2022-10-04T18:38:49-05:00,0.00
804490,472,574794,573273,Payment Not Required,2022-10-04T14:23:40-05:00,2022-10-04T16:02:15-05:00,0.00
804491,474,879917,855146,Payment Completed,2022-10-04T14:24:09-05:00,2022-10-04T15:36:50-05:00,15.00
804492,472,879918,855147,Payment Not Required,2022-10-04T14:25:49-05:00,2022-10-04T17:17:45-05:00,0.00
804493,474,879919,855148,Payment Not Required,2022-10-04T14:26:42-05:00,2022-10-04T15:51:39-05:00,15.00
804494,472,474356,473404,Payment Not Required,2022-10-04T14:26:53-05:00,2022-10-04T22:32:41-05:00,0.00
804495,472,879920,855149,Payment Not Required,2022-10-04T14:27:23-05:00,2022-10-04T16:58:58-05:00,0.00
804496,474,879921,855150,Payment Completed,2022-10-04T14:27:38-05:00,2022-10-04T14:43:29-05:00,5.00
804497,472,879766,855041,Payment Not Required,2022-10-04T12:36:32-05:00,2022-10-04T15:56:36-05:00,0.00
804498,472,879922,855151,Payment Not Required,2022-10-04T14:28:50-05:00,2022-10-05T13:00:14-05:00,0.00
804499,496,879923,632256,Payment Not Required,2022-10-04T14:30:47-05:00,2022-10-04T15:46:45-05:00,15.00
804500,472,879924,855152,Payment Not Required,2022-10-04T14:32:25-05:00,2022-10-04T16:00:16-05:00,0.00
804501,472,616298,613787,Payment Not Required,2022-10-04T14:33:32-05:00,2022-10-04T17:48:24-05:00,0.00
804505,474,879934,855154,Payment Not Required,2022-10-04T14:38:14-05:00,2022-10-04T16:30:57-05:00,20.00
804506,474,879935,855155,Payment Not Required,2022-10-04T14:38:51-05:00,2022-10-04T16:30:29-05:00,20.00
804507,474,879931,855158,Payment Not Required,2022-10-04T14:39:06-05:00,2022-10-04T15:18:35-05:00,10.00
804509,472,303633,303564,Payment Not Required,2022-10-04T14:39:59-05:00,2022-10-04T21:32:43-05:00,0.00
804510,474,879930,855157,Payment Completed,2022-10-04T14:40:26-05:00,2022-10-04T16:14:07-05:00,20.00
804511,474,796599,855159,Payment Not Required,2022-10-04T14:42:13-05:00,2022-10-04T15:52:47-05:00,15.00
804512,472,825387,814806,Payment Not Required,2022-10-04T14:42:23-05:00,2022-10-04T23:25:36-05:00,0.00
804514,472,528212,526975,Payment Not Required,2022-10-04T14:43:17-05:00,2022-10-04T23:24:42-05:00,0.00
804515,472,620085,617574,Payment Not Required,2022-10-04T14:43:24-05:00,2022-10-04T23:33:37-05:00,0.00
804516,474,879938,855160,Payment Completed,2022-10-04T14:43:52-05:00,2022-10-04T14:51:29-05:00,5.00
804517,474,879937,855161,Payment Completed,2022-10-04T14:44:05-05:00,2022-10-04T16:15:31-05:00,20.00
804519,474,879952,855162,Payment Not Required,2022-10-04T14:44:53-05:00,2022-10-04T15:17:19-05:00,10.00
804520,472,879941,855164,Payment Not Required,2022-10-04T14:45:46-05:00,2022-10-04T16:56:08-05:00,0.00
804523,496,879946,855165,Payment Not Required,2022-10-04T14:47:24-05:00,2022-10-04T16:44:44-05:00,20.00
804524,472,821163,811301,Payment Not Required,2022-10-04T14:48:07-05:00,2022-10-04T23:25:39-05:00,0.00
804525,472,856711,837918,Payment Not Required,2022-10-04T14:48:42-05:00,2022-10-04T18:46:48-05:00,0.00
804526,496,879948,855166,Payment Not Required,2022-10-04T14:48:54-05:00,2022-10-04T16:50:56-05:00,20.00
804527,472,879951,855167,Payment Not Required,2022-10-04T14:49:59-05:00,2022-10-04T16:14:12-05:00,0.00
804528,474,879960,855172,Payment Not Required,2022-10-04T14:50:08-05:00,2022-10-04T16:37:18-05:00,20.00
804529,474,778093,807716,Payment Completed,2022-10-04T14:50:52-05:00,2022-10-04T15:17:40-05:00,5.00
804530,474,879957,849961,Payment Not Required,2022-10-04T14:51:23-05:00,2022-10-04T16:12:39-05:00,15.00
804531,474,879958,855169,Payment Not Required,2022-10-04T14:51:50-05:00,2022-10-04T16:29:57-05:00,20.00
804532,474,879959,855170,Payment Not Required,2022-10-04T14:52:25-05:00,2022-10-04T16:05:22-05:00,15.00
804533,474,797753,791357,Payment Completed,2022-10-04T14:52:49-05:00,2022-10-04T15:48:35-05:00,10.00
804534,472,709161,706051,Payment Not Required,2022-10-04T14:54:55-05:00,2022-10-04T22:19:10-05:00,0.00
804535,472,477081,476116,Payment Not Required,2022-10-04T14:55:09-05:00,2022-10-04T17:06:24-05:00,0.00
804536,472,837617,824072,Payment Not Required,2022-10-04T14:56:06-05:00,2022-10-04T18:56:11-05:00,0.00
804537,472,879961,855173,Payment Not Required,2022-10-04T14:56:14-05:00,2022-10-04T18:58:51-05:00,0.00
804538,472,867441,845948,Payment Not Required,2022-10-04T14:59:09-05:00,2022-10-04T22:13:26-05:00,0.00
804539,472,799198,792752,Payment Not Required,2022-10-04T14:59:17-05:00,2022-10-04T21:34:02-05:00,0.00
804540,474,879974,855174,Payment Completed,2022-10-04T15:01:01-05:00,2022-10-04T18:39:44-05:00,25.00
804541,496,879965,855175,Payment Completed,2022-10-04T15:03:23-05:00,2022-10-04T16:49:15-05:00,15.00
804542,472,876394,852741,Payment Not Required,2022-10-04T15:03:56-05:00,2022-10-04T22:34:43-05:00,0.00
804543,474,879968,855176,Payment Completed,2022-10-04T15:04:25-05:00,2022-10-04T17:44:09-05:00,25.00
804544,493,879970,855177,Payment Completed,2022-10-04T15:04:32-05:00,2022-10-04T18:02:44-05:00,20.00
804545,496,879969,802573,Payment Completed,2022-10-04T15:04:33-05:00,2022-10-04T16:07:00-05:00,10.00
804546,472,880004,855198,Payment Not Required,2022-10-04T15:06:23-05:00,2022-10-09T07:40:59-05:00,0.00
804547,474,879975,855180,Payment Not Required,2022-10-04T15:06:24-05:00,2022-10-04T15:12:36-05:00,5.00
804548,496,879979,855181,Payment Completed,2022-10-04T15:12:27-05:00,2022-10-04T16:44:32-05:00,15.00
804549,472,879980,855182,Payment Not Required,2022-10-04T15:12:57-05:00,2022-10-05T11:13:23-05:00,0.00
804550,474,864652,843960,Payment Completed,2022-10-04T15:14:16-05:00,2022-10-04T19:06:00-05:00,25.00
804551,495,879982,855183,Payment Completed,2022-10-04T15:14:26-05:00,2022-10-04T16:38:10-05:00,15.00
804552,474,880017,855210,Payment Completed,2022-10-04T15:15:54-05:00,2022-10-04T17:23:41-05:00,25.00
804553,474,879991,855191,Payment Not Required,2022-10-04T15:16:11-05:00,2022-10-04T16:58:57-05:00,20.00
804554,474,879987,855189,Payment Completed,2022-10-04T15:16:59-05:00,2022-10-04T18:13:28-05:00,25.00
804555,474,879990,855190,Payment Not Required,2022-10-04T15:18:02-05:00,2022-10-04T16:55:52-05:00,20.00
804556,474,879992,855193,Payment Not Required,2022-10-04T15:18:13-05:00,2022-10-04T16:54:35-05:00,20.00
804557,496,879989,855188,Payment Completed,2022-10-04T15:18:44-05:00,2022-10-04T16:31:39-05:00,15.00
804558,474,879995,855192,Payment Not Required,2022-10-04T15:21:43-05:00,2022-10-04T16:15:08-05:00,10.00
804560,472,715433,712322,Payment Not Required,2022-10-04T15:24:15-05:00,2022-10-04T22:22:18-05:00,0.00
804561,474,880000,855195,Payment Not Required,2022-10-04T15:30:16-05:00,2022-10-04T16:38:32-05:00,15.00
804562,474,879999,855196,Payment Not Required,2022-10-04T15:30:23-05:00,2022-10-04T16:38:54-05:00,15.00
